customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
5983623,0.6531,1452.3383,585.1543,127019.4914,4.8018,802.0472,0.4358
4575078,4.6698,8858.3969,337.6845,103083.5693,2.3141,530.9086,0.9471
7223787,0.7209,8380.5496,26728.1607,57666.6864,2.7191,713.3929,0.9435
2763969,1.022,5397.8856,42532.7837,114183.0977,6.3183,458.3936,0.1417
2316764,1.2313,2323.3655,37399.2533,133435.0924,0.3471,680.3639,0.6912
4250764,4.6651,6838.3553,11034.0755,71428.1777,9.4075,542.3793,0.0671
8412511,3.7786,1719.3564,8617.5615,1663.4706,2.7962,718.0543,0.4034
6683318,3.9485,2080.7785,27365.9145,130858.047,2.7253,470.7086,0.8417
4351488,0.5238,6754.8062,35945.6569,25388.1647,8.6356,702.1865,0.461
5138224,4.1815,10656.788,15838.9688,19621.9181,7.6484,721.1655,0.0336
1673983,2.041,9584.6046,18907.0139,46355.5683,6.7172,786.8631,0.2403
8876404,1.3141,6395.3422,5073.5936,57014.2325,1.4636,711.6879,0.0864
6331225,2.8788,5811.2244,6703.6159,118837.8621,7.6962,639.106,0.4082
3283403,4.1109,10733.3897,24844.253,58370.3714,3.6077,754.5986,0.6967
5686477,3.8933,5906.0649,4513.3256,8196.8346,9.9389,533.7195,0.6604
1876124,4.45,4543.6666,8852.4069,94748.498,6.7125,707.4402,0.7189
8726500,4.6407,9782.5699,10276.9784,99946.1547,8.3589,728.2413,0.3838
2398510,1.1906,2553.4678,19412.1244,121026.0813,7.3379,581.5032,0.2653
6184219,2.1193,1090.6918,2022.9402,59797.7187,5.9424,845.1232,0.0569
2963828,0.0731,6834.0164,21850.2197,13687.925,7.1632,565.3917,0.9416
6740431,4.3966,1072.7483,40574.9133,82528.1163,5.9748,445.3451,0.1183
7214479,0.7729,4040.9263,1099.666,18836.488,0.512,542.1357,0.1782
6387321,4.3074,4580.7113,27578.6419,3517.1106,3.4552,451.9512,0.025
5915990,1.6469,5907.5733,36522.1327,115772.6873,3.1642,557.9724,0.3172
8139599,1.8407,10661.4025,13672.7968,60467.6362,7.1397,464.5198,0.8188
1629295,0.1957,2412.1489,5773.3751,78392.1572,5.7617,602.2744,0.3322
3647465,1.6344,4068.8404,1923.7435,98712.0463,6.1049,751.8652,0.666
2986491,4.4418,1462.2682,28142.6132,60116.3628,8.4698,437.8098,0.9655
8903907,0.1277,6550.6146,24140.6216,8537.4195,5.2531,656.8937,0.8925
4115233,2.0316,7835.7205,10042.0142,38257.4937,2.1828,427.3718,0.18
6860833,0.157,5206.8831,36337.6788,29648.2588,0.1244,798.9973,0.3592
6477758,1.8546,2678.1358,32141.7502,145079.7838,1.595,815.2511,0.7511
2696860,0.8632,6692.7061,12099.7405,110012.1115,0.3058,625.6222,0.9777
2912177,1.2611,5817.871,32921.3212,67563.9698,2.3706,748.0002,0.7159
3250450,4.388,1879.1378,10727.3973,10341.1261,6.35,670.0666,0.2522
4289122,2.1802,4389.16,29511.893,18077.7781,1.5142,558.573,0.1328
2874799,1.369,4705.0874,5206.9892,120831.298,0.8192,516.3522,0.4952
1157525,2.9467,10564.6201,30252.8419,140370.7125,9.7085,743.2994,0.193
8034997,0.7105,9137.4494,10455.8589,5621.3991,9.9691,598.0513,0.2276
8724686,1.297,7907.4109,25024.0225,135203.625,6.3702,814.7454,0.6344
3732704,2.7312,9560.1589,7560.9304,57099.7268,1.0857,839.2558,0.5148
3708197,1.1876,7919.331,31725.2871,32492.0563,8.2152,500.9936,0.1207
1057054,3.3956,9716.7015,2689.4803,16070.2947,5.3921,655.99,0.1537
6441965,2.4575,630.7147,7253.3188,114765.1943,1.8207,645.3249,0.0194
7603401,3.8599,4928.4683,8070.5232,70123.1171,5.7569,791.6997,0.2197
2173111,4.7412,8041.5045,1836.5951,123709.4048,0.3938,713.4154,0.8873
2277569,0.579,6290.3203,32556.762,34338.3191,9.7247,676.4609,0.793
7320567,1.6733,1921.744,42857.2251,101029.1939,8.2597,708.129,0.4148
5930320,1.5977,3691.3751,34014.2672,18412.5781,2.6078,580.1402,0.7419
1359184,0.7559,3448.2071,37604.3754,14230.344,4.1891,832.4488,0.407
5980366,4.0515,2844.2136,293.9299,20664.7628,3.9528,433.4705,0.7921
3471500,3.7994,3719.6705,5177.5172,120241.9045,8.6149,420.875,0.1819
3949927,2.4221,5557.7189,24436.8771,97646.3348,3.5463,591.6907,0.1525
7157763,2.6889,9197.2113,42722.6031,25465.0992,0.4798,476.3226,0.0779
7487371,0.2977,7989.4228,28876.484,57720.1106,2.1469,648.8017,0.2418
4202962,2.7775,8987.2081,16365.3875,113576.6199,2.1557,411.9824,0.1463
8577040,3.9567,9504.7846,6412.1122,43111.8847,9.4924,611.1799,0.7986
4251808,2.8691,4501.2143,6704.0207,136805.4926,9.2405,538.3567,0.24
7174599,1.3265,3750.6126,15868.4169,135823.5918,3.0059,497.4433,0.5162
4871083,3.3377,663.5785,31194.5583,82504.3163,0.0277,604.5351,0.7562
8180102,1.8074,10006.6675,1420.7917,94160.705,5.17,785.7106,0.6771
8261928,2.7244,751.3466,37235.2818,97292.3418,7.9724,697.6845,0.2046
1699611,2.4378,7979.8198,41137.0874,39101.3989,2.686,478.6942,0.0771
8491769,1.9059,4094.0151,38834.8297,54852.8225,4.3904,628.5019,0.9118
7604161,3.5944,10202.4327,39891.7885,21039.3755,1.7279,819.7986,0.622
7330386,4.4194,4538.1595,701.3217,137337.3012,3.274,602.1374,0.7066
2607507,0.0261,8787.6731,42719.2603,107704.2241,7.5885,615.9814,0.386
7440846,4.6681,3072.2913,16025.7534,7833.4783,4.2828,824.0801,0.2416
7800931,2.5576,3248.1979,37981.9727,81986.402,4.4727,468.0272,0.5306
3313371,3.5037,6421.1605,8187.1921,51573.2473,7.8955,732.8883,0.0779
8617895,4.2781,10729.0841,19525.6857,121183.3637,7.6297,540.2293,0.8
1399178,2.3355,5586.8242,1959.7432,51680.3206,1.8715,790.7241,0.6545
2199517,4.1749,10068.9322,1781.2558,95955.5744,4.1527,432.0282,0.7616
5300685,0.8881,8462.7187,41212.3814,25432.144,8.4886,845.7575,0.5693
5606355,0.7958,8565.6311,35420.4121,83367.3651,4.5674,747.7251,0.5779
6161179,3.2874,4713.2534,23162.338,44322.3367,6.6176,533.6752,0.6004
1136067,4.3507,4184.2912,22971.6492,25306.5619,3.0596,744.2983,0.7842
8682744,4.4621,2101.0946,32720.1315,92286.3411,0.5956,815.9526,0.2254
1357004,3.2187,10364.709,14947.9316,95143.4919,1.649,457.9095,0.6815
2144743,2.6274,10316.0313,33292.6798,145958.3251,4.0172,811.8016,0.5527
1112432,1.657,8043.3177,21205.7273,99634.3832,3.5347,567.1971,0.4951
5534888,4.9,3217.8387,27881.2966,77021.9265,8.9564,410.855,0.5409
8457960,1.5985,2671.1597,42153.3388,135531.4284,5.4562,457.6901,0.2722
6327545,3.7209,10628.7631,20607.9379,123098.6815,6.2716,799.0789,0.0371
7581143,2.6599,759.0512,18297.9999,81891.8854,6.8868,842.3386,0.7592
1106566,3.0426,9076.2066,39574.0634,76379.0825,5.3163,803.7544,0.9162
5336156,1.9674,3851.5687,39435.728,139857.7316,7.6965,603.1592,0.4808
4676581,4.8241,4530.321,43357.8064,91972.0432,7.831,832.9433,0.8379
4991800,2.8584,8952.1844,24080.7511,106219.7437,3.5139,587.8278,0.5553
1577990,4.6889,1016.589,15061.1241,13777.5466,0.8479,458.2537,0.9303
6475440,0.038,3837.7786,10526.3933,106886.9979,9.8635,558.6961,0.5084
5025818,2.8634,10237.1508,1520.2019,40017.3275,6.4262,849.3022,0.2049
7121105,3.5859,7529.5113,31758.5397,18031.6972,7.0892,684.668,0.8701
4882389,3.7254,8127.5726,10224.5527,126251.1338,7.567,558.2794,0.8003
2195297,4.5249,8155.0403,26515.8536,102889.9852,6.1296,683.8872,0.398
6186032,0.022,695.1197,40047.446,61079.944,4.709,597.678,0.8419
2379322,0.0017,2221.8965,41515.253,64596.0803,9.8467,429.9005,0.0091
7979013,2.3613,5305.2137,224.1865,30057.5532,7.2766,496.8984,0.7997
5904925,0.1465,3987.425,13874.239,2407.9331,8.4585,416.502,0.688
2257870,4.8727,4445.1455,36589.1754,52499.7925,4.3968,520.6182,0.3797
8698513,1.1103,8411.3138,23451.3115,22878.0844,9.0478,734.8877,0.7916
5146970,2.3633,203.9089,35285.1676,63167.6665,7.3215,493.4468,0.1267
1583472,0.3057,7116.6194,37285.2994,123915.9744,7.4613,641.4009,0.2033
6014651,2.6102,47.9639,19355.4438,17916.1909,0.8693,718.1088,0.5336
3025779,1.8998,721.7557,15703.818,14525.5986,6.1746,650.5176,0.881
7429441,0.2233,4417.0353,19914.5627,133980.8553,3.3522,414.7938,0.1301
7542463,1.6756,9048.2077,28530.8186,110842.6477,6.69,568.5972,0.5643
8831379,1.9572,1598.8033,16060.7681,8823.1446,5.6821,603.2007,0.7531
5015011,4.9496,5983.3927,33865.4183,12729.6587,1.1119,559.497,0.7434
4639735,1.0394,7309.4319,39497.3849,101966.1739,5.2999,649.4486,0.628
7027725,2.7239,2503.6796,12356.55,55593.2464,4.5126,634.8139,0.9409
2060018,4.9366,5530.7126,42160.3324,107751.9646,7.7644,490.853,0.4821
5375355,3.9601,9802.3908,27218.0506,60621.4563,5.0264,740.3725,0.8802
5370012,4.9668,5529.6237,38369.9821,143663.5458,4.8116,479.2344,0.6196
1716061,4.8415,1730.7533,4568.3462,103365.467,7.1949,610.8627,0.7375
4343973,2.4477,6766.8416,11011.3836,7871.7315,6.6859,742.2856,0.4648
7826145,3.4819,6385.6318,14046.4249,49719.9873,9.9185,716.1899,0.1676
7849094,0.5522,335.3049,13251.9992,84082.4168,3.5195,599.0262,0.1091
1794172,2.2057,1016.4969,7534.6178,21913.9024,6.8836,756.7028,0.6823
1726042,4.0451,1724.955,37934.8156,1371.5229,1.6726,723.481,0.3765
3101747,2.5267,1505.6078,18307.058,12690.9847,8.0456,577.9649,0.5675
7997984,3.5135,2824.078,42079.1549,78282.8224,7.8616,803.8169,0.746
2031475,3.7288,4907.4791,25504.3825,94202.1016,7.2582,470.7461,0.7865
6759913,1.2673,4025.5958,6073.5655,14695.0892,1.1905,566.4491,0.5097
1809594,4.3785,9580.2059,23864.2864,99052.1736,9.8754,716.4319,0.3145
5985093,2.2991,6598.7381,43406.9838,91971.6177,9.4261,793.856,0.7759
3848671,1.0509,9424.9401,24705.4273,139552.2636,3.7009,550.5802,0.4153
7311213,4.3271,5688.157,113.263,124925.8073,5.7732,656.0691,0.9367
2869722,2.0891,1008.748,40767.2447,140045.3399,8.8889,413.2332,0.8246
6113596,3.7516,5005.7636,10286.4687,143416.0313,4.9464,571.9125,0.7469
2885658,2.7402,8845.7331,30090.8561,65980.5475,5.9916,554.2733,0.2412
6709224,1.9094,2124.4501,22518.5747,72923.9774,6.0324,780.3721,0.3628
7989280,4.0494,1023.1319,14239.157,42514.5084,6.4925,440.6977,0.849
2014670,2.9223,3573.0184,12370.8835,75949.1291,5.755,435.4546,0.0231
7932625,1.9528,4209.5051,40578.6441,23217.1823,4.0594,603.6743,0.7815
5748608,0.548,3324.9336,39843.7214,99977.102,5.3948,588.0659,0.4042
2017139,4.4772,1494.387,22433.6479,4675.3593,8.7144,479.4095,0.7993
4420430,0.1773,2731.7472,11316.8114,35734.4013,8.641,524.3981,0.5524
2287120,4.3159,7349.8624,4499.6123,31672.3027,7.7255,838.594,0.5268
6602732,1.7998,4177.7218,6867.3284,139256.2731,4.1411,634.8267,0.7016
7070863,3.1967,6817.5261,22831.6649,22360.2832,7.8597,446.8311,0.8063
1846639,4.611,5787.3227,13470.6258,132311.1515,3.8786,429.9881,0.6935
5049172,0.7585,5923.7884,1868.2271,19331.9166,6.6407,426.5365,0.4507
7516888,2.8348,2707.2321,19902.9551,96920.809,5.6743,579.9464,0.3208
8489127,3.8222,5629.3252,32608.1367,48155.0881,3.0002,790.6029,0.8456
5108192,3.7879,299.3393,38960.5035,47582.5982,4.5288,776.1491,0.5208
8602049,2.6282,4668.1232,25583.4752,148157.3196,8.3036,570.6058,0.7835
5285549,3.1237,6176.0779,31608.512,34321.4706,9.1275,750.2952,0.9957
4153637,3.7876,1994.8458,15925.9251,30859.8213,2.053,740.4938,0.6439
7785495,4.2051,2792.959,21695.9881,87875.1204,4.5621,621.484,0.2783
4943921,3.8091,2396.6207,31885.0683,110195.9261,4.3351,586.7393,0.8656
4775291,1.77,802.0288,31799.1236,145833.1342,4.8902,487.8025,0.2737
4922561,4.9836,3770.2118,18565.2516,104396.9339,9.7663,531.2168,0.2604
7774150,2.1725,10525.5296,23766.6093,83826.639,5.1874,557.7034,0.0739
7655411,0.1223,3834.6823,40364.5267,61310.9986,8.3008,767.2213,0.0786
4228268,1.8131,4976.3191,27622.8552,88726.8768,6.6394,652.4052,0.8623
3666544,0.6389,7037.3606,28084.6176,89570.397,1.0719,496.8042,0.2307
4935485,0.6072,6988.2351,34285.9239,33093.326,6.9566,450.3558,0.1087
5582197,1.4077,10214.359,5061.9539,99944.3176,6.4706,627.5254,0.3526
2906894,0.2669,9226.0595,22859.2809,31134.5567,7.5847,702.5119,0.7135
7351539,3.4426,8545.1478,41917.6901,73225.3089,0.7445,769.9466,0.3396
4891925,0.3699,10232.9008,15820.708,39307.9315,2.4131,760.4131,0.3093
3672509,1.0164,2516.8722,12907.2822,47110.681,7.6929,772.2768,0.4881
1854834,0.4645,6651.6666,26278.6679,91492.9501,3.7062,605.9485,0.0212
2910957,0.3158,9543.244,9685.0925,10505.8914,9.1082,790.6206,0.4911
8594065,1.3388,6727.4926,24302.6235,2774.0784,5.1767,604.5168,0.99
3440958,2.8595,10508.989,6826.973,20254.9804,0.0103,482.3096,0.7993
2351107,4.8234,1120.9488,25343.772,25869.4635,6.9884,583.6413,0.0705
4685459,4.3778,4749.331,26329.7999,30168.8857,5.1346,558.2911,0.6548
3456861,4.3797,10508.3728,18297.8174,115086.8666,3.1709,581.3422,0.4611
1281579,0.8803,4109.6399,16741.2637,66872.3073,0.2044,699.1097,0.8262
3585312,1.3245,7962.9169,10747.657,70274.3102,1.9875,698.3571,0.0985
5352901,0.382,372.2134,14478.7714,95982.7039,1.6159,507.4065,0.2327
5413727,3.8923,7484.2467,21788.0081,108479.5134,5.8285,547.6413,0.7911
3852604,0.3491,10050.9293,10843.7299,1517.1735,7.6955,671.1469,0.8492
4578506,2.7835,4143.2314,34207.9597,127291.7498,2.3461,445.1848,0.5293
8723950,1.2394,274.7752,30986.0974,146707.3361,6.9772,712.3896,0.0197
4018909,1.2172,345.5276,11788.7744,18955.8992,8.9982,487.0704,0.8937
3066000,4.9536,9594.9067,4285.3924,96977.2085,6.2159,784.0143,0.3828
2947930,3.7839,7780.5197,39.5127,1355.8168,7.7565,585.5017,0.0397
4662195,4.1847,1188.7437,26082.6861,8227.5435,2.0423,505.5962,0.8188
7076078,2.8599,631.1125,9259.1876,43012.6218,0.7494,703.1766,0.4181
2648119,4.3551,8661.5492,580.9673,125770.2717,3.6539,652.8816,0.19
6674313,3.2275,8715.4462,15708.2856,97186.5807,7.0901,483.9955,0.8016
1169511,4.7309,1336.837,42029.746,66719.4357,6.861,773.6052,0.4577
4351563,1.4067,3274.2264,30152.5765,65654.7574,9.5508,608.3538,0.6078
7206829,2.9766,8396.1002,37479.1554,69701.9736,6.2998,475.2922,0.8231
3710006,3.4507,5670.739,6350.5466,46850.0686,4.1128,759.9124,0.5224
5509919,1.9647,10285.9668,3231.2033,130385.8109,7.9713,466.978,0.1105
2640048,4.3985,5196.0275,535.0091,84710.8269,1.5307,835.873,0.9638
6935890,4.899,7292.8699,41753.1269,72340.1194,8.1302,603.2799,0.2865
1418528,2.4688,5503.451,13137.643,69557.9562,3.6593,729.8742,0.9942
7820209,1.9532,10140.1865,20092.3204,138952.2201,1.5401,607.7697,0.006
2585789,2.3597,4313.9886,17255.4224,107676.5828,1.6214,490.9027,0.4838
7995040,4.2637,2506.5008,31921.3071,22347.4293,9.836,743.0864,0.7049
3820369,3.2273,3543.0381,13563.8303,65414.7256,6.2322,535.8958,0.9063
6781405,0.2239,9174.7992,23407.9896,43509.5763,1.7426,709.6287,0.7803
3553955,2.7108,5376.6655,43495.9185,146476.4607,2.6856,521.7587,0.2556
8247132,0.0865,3838.663,19418.1935,62234.3868,3.7208,514.5699,0.2433
2013353,3.8927,5872.4855,24098.5868,11004.8799,0.559,610.191,0.3566
2428386,1.6416,1472.8606,21970.5864,61617.6578,1.0842,768.7778,0.1105
4944301,2.36,104.1494,35096.4564,48370.9456,7.6175,679.2258,0.6696
1655787,3.9934,3050.1326,11681.1066,89385.7854,7.8687,436.5836,0.9413
2568060,0.2322,6522.701,7472.4876,34326.6768,9.8823,732.3682,0.6421
8549950,0.7927,7664.5394,32953.1968,6302.9541,0.676,664.2588,0.5334
8811718,1.9898,8894.74,18176.3505,15133.9352,8.8918,683.616,0.5033
4010197,1.1496,9965.6923,39922.3091,42739.4036,3.1722,564.2815,0.5926
8386118,1.6895,4457.9908,28153.7993,52346.9986,3.2785,653.8234,0.7106
5358629,4.9909,7973.1972,24669.2541,124008.1736,1.2728,572.3748,0.795
3158119,4.1271,846.0751,3107.6056,40811.561,9.863,444.0255,0.6983
6619137,4.4195,662.579,31919.3412,5642.4597,9.8099,781.2382,0.705
6271185,4.6853,1382.6084,29982.2071,116089.6251,8.6483,707.6878,0.9517
8912797,1.7047,4848.22,27975.3568,129089.0337,0.9078,704.334,0.8993
3120560,1.4854,2308.3181,11727.814,73571.9359,8.4165,493.606,0.8239
6376440,1.1703,3117.9981,41363.5757,43001.7444,6.3461,701.3097,0.0434
1416486,4.1506,6981.6246,14074.1929,114822.8234,1.2878,510.5575,0.6689
1909431,3.3978,3884.3673,6677.6196,2311.7335,2.6176,711.8903,0.455
1031668,1.1809,6012.83,43130.0232,137213.0161,6.8922,555.4205,0.6176
8995474,1.885,4461.11,32610.6246,128589.9071,8.0344,477.6211,0.6863
7418084,2.5336,1855.4129,18140.0581,81315.0515,8.4809,808.5688,0.7147
7293687,2.6407,839.0861,40891.0793,41918.8482,5.4383,454.2554,0.8694
5077859,4.4436,2575.3808,4009.5759,5841.7358,5.3462,744.7102,0.91
3400700,1.9028,664.4037,3858.69,148386.1991,6.8421,452.9848,0.6068
2210357,4.5426,6668.3407,29825.5065,113338.9492,7.7772,710.6461,0.8942
3277569,2.2068,8564.0607,7801.4018,50929.9613,1.7059,456.7904,0.7646
4007892,3.7319,3683.3331,40071.333,3840.9234,7.3984,632.9004,0.2027
7050400,4.6513,4190.3796,36719.3236,95239.3877,3.4169,491.0941,0.0353
5317329,4.5379,8783.2065,13406.7669,146481.6714,3.8376,791.0291,0.0099
1620151,0.2848,2429.609,38835.8391,105231.1298,0.7771,585.4562,0.5866
1144546,1.0285,1322.2628,1904.0061,13340.5235,5.8842,414.8184,0.5216
1818926,2.3845,5410.6991,23983.6075,60300.732,0.9342,685.6473,0.6964
4284094,2.1578,6963.5349,40875.6396,17094.9723,9.1314,604.7515,0.8428
8465368,3.2045,6465.4213,37375.2198,135463.5756,6.2097,788.0048,0.1644
6099202,4.7235,7688.0053,15576.7926,49707.1176,9.9028,599.4497,0.8564
7414502,0.562,654.2426,8015.2513,109108.6333,2.4565,589.7241,0.0981
4731071,2.2593,4630.2086,9223.2509,13484.3903,6.796,608.7092,0.8832
3893459,0.9621,2600.4175,22493.5908,19929.8903,9.6443,788.0555,0.8505
1867468,4.4705,8172.3373,26085.0475,101164.7579,2.9858,667.3756,0.697
8007319,4.8229,9388.3984,1464.2317,125339.2184,0.9632,703.8582,0.3
7265185,2.3935,3058.1719,18086.1275,30696.1773,6.3398,726.4216,0.0934
2345178,0.5201,1065.9882,36283.9721,62668.0056,3.661,822.3819,0.7781
5098134,3.9265,2759.45,19429.7801,92309.6157,2.7306,778.1841,0.2179
4899061,3.4857,1160.0798,7417.365,118380.8315,9.9359,817.8596,0.4409
6000721,1.7734,3497.9566,41718.114,93603.8321,7.5411,559.7408,0.5309
8569312,4.437,5807.6044,11656.479,15066.943,4.8539,502.9593,0.6854
5638185,4.8792,10468.9615,34888.7404,81018.1808,0.5,497.8982,0.4874
5321773,2.7893,4321.6008,8492.1501,131401.7998,1.9162,787.1481,0.6945
1402880,2.8286,2402.068,18506.1602,128957.2694,2.9878,775.1213,0.814
1503550,1.4876,1832.2121,21442.094,87238.4264,4.872,695.4819,0.7131
2498998,2.9225,1898.9833,21887.9536,147777.749,4.9725,435.8205,0.2995
1260072,2.1982,2108.3291,22579.4202,16496.5171,0.2473,548.5773,0.8943
6946749,1.511,8206.0093,9852.2171,71550.7852,9.4336,732.517,0.5506
6786579,0.3359,700.0181,22555.0444,115262.6658,5.4281,517.8674,0.4654
2088701,1.2635,10722.8767,21061.8497,21790.7365,0.1973,683.834,0.575
7688507,0.9893,5641.5636,9143.7472,144395.1634,7.0134,647.8916,0.4832
2238529,2.7102,5872.6125,43173.2615,53190.7732,0.7135,524.1012,0.7551
3409567,3.0084,3874.1098,37819.6675,52614.8646,7.2117,820.9774,0.4207
2992005,3.0429,7435.2041,38780.6901,32427.4368,7.0149,521.4787,0.7767
3978581,1.9409,5093.2026,29961.7181,43457.2824,9.8492,803.4977,0.7602
3037497,2.1061,3569.021,7012.2984,86143.6392,3.4204,647.0919,0.2769
4911669,4.1712,2884.7973,24832.9226,64292.052,1.4433,448.588,0.0959
4259369,2.3812,9954.8562,35893.3506,29506.2989,0.9187,776.4621,0.851
8892352,4.9389,3161.5049,1722.7767,120277.0829,0.7173,757.813,0.1689
1447704,2.1981,4717.8911,21678.7402,10174.832,8.1033,775.2907,0.0312
2137698,3.2479,3796.8011,17325.2413,124037.981,7.1855,690.0617,0.4023
1422902,0.2518,969.233,9292.4099,41529.3169,9.7592,722.5341,0.2541
6006718,3.2667,2037.006,16544.9628,74102.1916,3.0919,808.9196,0.2204
1436369,4.2571,2075.193,42968.3328,57173.5545,8.031,464.4427,0.1723
7691394,4.7123,7471.5347,31606.3816,85113.7017,0.9301,444.7027,0.7492
5095559,4.9866,4398.831,13108.5824,118338.6208,9.0388,463.2834,0.7834
5216103,1.4109,8416.8818,26459.7177,146837.788,0.5183,792.5717,0.0464
5492779,2.8769,7635.3194,10799.9566,46116.846,7.8788,656.8169,0.5468
2366742,2.2536,2102.4643,26699.3455,82637.516,3.0736,485.8209,0.1351
2581740,2.8191,6072.1869,39155.7196,69695.1889,1.8119,470.6367,0.4996
3550692,0.7873,7998.8014,24343.2963,148254.1781,7.0451,604.8772,0.3479
5747977,4.2807,6822.8082,32047.1724,120243.7221,8.9588,768.5545,0.2018
2681153,4.5478,6469.297,19823.133,59534.9974,7.6413,763.8881,0.9481
1930915,2.2483,7963.5004,22913.3995,71297.7814,3.131,784.2539,0.9567
8760740,1.4021,654.559,30376.6368,37256.9979,3.5357,747.8736,0.564
1176166,0.7042,7875.8468,35498.9248,112332.6542,1.893,435.236,0.1881
7421473,3.4188,2965.257,28821.4085,125594.5124,8.2406,726.3138,0.5833
7304183,1.5612,6168.0439,42706.1491,143250.8118,1.0709,637.3809,0.9285
3377877,4.5477,2640.3909,35822.7551,84410.0715,9.0321,729.0742,0.3778
2085264,3.3551,9025.3982,33960.2379,99866.8438,6.0113,622.053,0.1377
2165275,3.2284,5190.6403,36926.3634,66754.505,5.8885,621.7243,0.6937
6579403,2.797,6928.7585,12308.5155,90792.9619,8.3782,463.7515,0.6563
6142432,0.2289,8546.5539,18893.5921,52409.855,6.6753,808.1096,0.0014
7261870,4.6596,9630.1434,24674.4845,109744.3612,3.0424,573.5828,0.8536
8499671,3.1397,7882.6989,20218.113,4346.3104,3.4952,665.4093,0.6607
6535372,4.9703,1639.187,37029.23,5194.8863,1.7305,499.5631,0.1957
2247052,2.6868,9193.6077,1213.3866,106564.9419,4.6406,571.0489,0.0032
2947734,3.5506,6667.9763,9163.6514,138193.9814,1.1015,792.7952,0.9723
7737423,0.281,6570.2695,38524.431,94201.194,6.5304,500.6429,0.7547
2674660,3.1587,9908.7155,2611.7952,108099.1208,1.6923,499.0987,0.3651
1580463,3.8232,2710.2505,9941.3109,122457.9505,8.6393,523.1406,0.4328
6626188,3.8926,2611.3044,15366.2345,54315.192,7.0046,662.0002,0.5389
4220319,3.8506,5539.9533,32806.832,16937.27,8.9151,638.1442,0.7186
8360152,1.1314,8083.9425,24487.535,138549.1687,0.8703,485.4923,0.1729
6202016,4.877,4834.001,41706.9556,139356.7335,7.9851,713.8503,0.1957
1723627,4.9759,6831.8901,9980.0222,66132.6797,8.808,809.1327,0.0483
8582669,0.378,4890.5606,38105.9278,33013.4527,0.4457,495.8824,0.9858
3068643,4.6822,6580.3036,12382.8441,132543.9053,9.9908,705.4456,0.8756
3697843,1.4472,8848.1924,10749.4025,105430.7241,3.0064,667.182,0.553
4218192,3.4464,1978.5874,21789.2842,2212.9591,2.1172,553.391,0.4303
1410090,1.6906,7490.042,3140.2372,16879.1961,4.1491,681.0811,0.2374
4972181,4.8388,8475.3055,16809.3945,145935.6032,0.0864,500.7797,0.595
1986805,0.5075,4832.617,15559.4452,6620.558,8.8591,776.608,0.6905
4207872,2.4887,3506.6419,7021.2274,42652.0502,2.6849,417.8177,0.6892
3805814,2.1402,191.761,37611.4864,81855.0422,5.2159,658.6418,0.0064
7182631,1.6301,8578.9115,16878.4876,28176.2634,6.2356,548.9008,0.702
7425258,3.2277,3557.0046,42899.471,35207.5989,7.9109,797.5614,0.8664
2227544,0.6553,3871.3866,39310.3209,53031.7068,2.5021,628.7199,0.1149
3932537,3.5833,3643.3583,8536.529,40735.5825,7.1715,762.6997,0.7554
3986949,4.903,5385.2368,22083.8378,119424.4933,1.1766,816.3286,0.8232
2211526,4.0228,7566.2648,26304.6951,74746.551,7.0424,555.7825,0.2762
7387524,4.3001,8308.725,35785.119,42072.0035,9.193,797.1111,0.7121
6657772,1.7982,4248.8193,38696.2746,47154.169,0.8503,729.0153,0.0968
2523276,1.6244,7144.5578,27274.4895,6876.5806,1.167,455.8131,0.6492
3933903,2.5852,7760.9117,1565.5113,8280.9936,5.5723,453.9326,0.5103
1846707,0.2286,3224.9556,21042.8019,106828.3198,0.464,769.2667,0.8499
6025640,4.7268,1081.0099,38659.6369,17644.4327,1.8739,614.9957,0.452
1971234,0.7189,9623.1909,31206.7563,71138.24,1.9019,626.8564,0.4281
8887269,4.5151,7294.5615,38019.5538,125174.9562,4.8125,801.931,0.9338
7245362,0.4179,6984.089,29460.0427,55314.5347,2.4849,807.4811,0.9343
4122023,4.1131,677.2702,1954.0949,51968.0897,4.7552,457.816,0.0357
5628525,0.7598,8801.2104,42292.0465,129697.95,5.2118,573.1526,0.4856
8290570,0.1907,6105.7676,40109.7088,128489.4828,7.3064,803.6902,0.161
5432821,3.5974,9122.4488,5557.7523,130742.885,9.4599,770.3756,0.2737
2396218,1.4013,10478.3834,4951.4258,85307.0839,5.0375,726.6859,0.6661
4029748,3.5725,10291.4842,23566.2736,141381.2495,3.5501,453.0695,0.1293
7745031,2.7754,9210.2735,33082.3205,121725.2613,2.587,682.568,0.0113
6153683,0.544,163.9635,16716.2389,62269.5772,6.3466,665.1783,0.7271
6205770,4.6607,9527.514,5985.7068,93804.0962,9.4292,481.8878,0.6413
7934432,2.2616,850.243,22321.0674,18953.1943,7.6465,750.0456,0.9027
8151630,3.6722,9157.8739,14768.8219,82273.0797,2.061,545.8938,0.5423
8358172,2.5051,3045.7375,15389.0072,39791.3802,8.933,682.3166,0.9453
1759066,3.0218,6576.8907,28189.871,42798.3149,7.3551,567.9313,0.6093
5353040,1.5139,454.2623,38694.7619,19532.3988,1.2794,445.3027,0.3872
6924003,1.0018,8301.431,24418.1653,53802.9286,7.128,639.9593,0.6085
